id,ekatte,name_bg,name_en,type_prefix,obl_code,state_id/id,mun_code,mun_name,nuts3,postcode,lat,lng
bg_settlement_22201,22201,Долна Мелна,Dolna Melna,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2490,42.675337,22.526717
bg_settlement_66809,66809,Скобелево,Skobelevo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV26,Родопи,BG421,4227,41.996305,24.537943
bg_settlement_66651,66651,Ситово,Sitovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV26,Родопи,BG421,4104,41.926552,24.615238
bg_settlement_70370,70370,Сухострел,Suhostrel,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG44,Симитли,BG413,2736,41.83038,22.962939
bg_settlement_43671,43671,Лилково,Lilkovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV26,Родопи,BG421,4105,41.90999,24.587143
bg_settlement_20523,20523,Дедово,Dedovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV26,Родопи,BG421,4106,41.995092,24.658662
bg_settlement_14115,14115,Габрина,Gabrina,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4921,41.614922,24.96483
bg_settlement_16331,16331,Горна Мелна,Gorna Melna,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2491,42.722764,22.519309
bg_settlement_41040,41040,Къшле,Kashle,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2492,42.706962,22.493977
bg_settlement_27601,27601,Ерул,Erul,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2486,42.737326,22.66313
bg_settlement_47857,47857,Места,Mesta,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG01,Банско,BG413,2772,41.766307,23.671507
bg_settlement_62640,62640,Рибново,Ribnovo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG13,Гърмен,BG413,2967,41.718757,23.762296
bg_settlement_05623,05623,Борово,Borovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4243,41.846524,24.873677
bg_settlement_54184,54184,Осиково,Osikovo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG13,Гърмен,BG413,2965,41.697763,23.779172
bg_settlement_02453,02453,Балкан махала,Balkan mahala,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4245,41.74659,24.856767
bg_settlement_52194,52194,Ново село,Novo selo,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2534,42.194824,22.679787
bg_settlement_54225,54225,Осина,Osina,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG42,Сатовча,BG413,2953,41.633874,24.080285
bg_settlement_21868,21868,Долен,Dolen,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG42,Сатовча,BG413,2968,41.62321,23.930887
bg_settlement_10046,10046,Ваклиново,Vaklinovo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG42,Сатовча,BG413,2957,41.5959,24.063538
bg_settlement_46989,46989,Манастир,Manastir,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4245,41.724143,24.858612
bg_settlement_44478,44478,Лъки,Laki,гр.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4241,41.832994,24.830845
bg_settlement_41006,41006,Късак,Kasak,с.,SML,tk_loan_management_bg.state_bg_SML,SML10,Доспат,BG424,4832,41.634071,24.208204
bg_settlement_31259,31259,Змеица,Zmeitsa,с.,SML,tk_loan_management_bg.state_bg_SML,SML10,Доспат,BG424,4834,41.641936,24.250465
bg_settlement_37945,37945,Кокорово,Kokorovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4725,41.598434,24.808686
bg_settlement_36974,36974,Киселчово,Kiselchovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4765,41.53286,24.593078
bg_settlement_43815,43815,Лисец,Lisets,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2547,42.3086,22.564717
bg_settlement_31841,31841,Чучур,Chuchur,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4796,41.544651,24.818961
bg_settlement_31285,31285,Змиево,Zmievo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4777,41.492909,24.772066
bg_settlement_30226,30226,Заевите,Zaevite,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4710,41.674391,24.571212
bg_settlement_27415,27415,Ельово,Elyovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4783,41.445938,24.720442
bg_settlement_27262,27262,Еленска,Elenska,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4731,41.573556,24.8785
bg_settlement_21107,21107,Димово,Dimovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4757,41.538843,24.614946
bg_settlement_18068,18068,Гудевица,Gudevitsa,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4792,41.452412,24.650721
bg_settlement_17837,17837,Гращица,Grashtitsa,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4714,41.652717,24.620452
bg_settlement_17631,17631,Градът,Gradat,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4749,41.587091,24.840135
bg_settlement_17052,17052,Горово,Gorovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4776,41.435855,24.732677
bg_settlement_15343,15343,Гоздевица,Gozdevitsa,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4791,41.45318,24.657905
bg_settlement_23025,23025,Доспат,Dospat,гр.,SML,tk_loan_management_bg.state_bg_SML,SML10,Доспат,BG424,4831,41.646249,24.15978
bg_settlement_14605,14605,Гела,Gela,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4710,41.644295,24.573369
bg_settlement_53727,53727,Ореше,Oreshe,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG13,Гърмен,BG413,2943,41.623576,23.881547
bg_settlement_43373,43373,Леска,Leska,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2547,42.311291,22.531699
bg_settlement_40765,40765,Кутугерци,Kutugertsi,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2567,42.324222,22.486343
bg_settlement_38515,38515,Коприва,Kopriva,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2567,42.286018,22.418281
bg_settlement_32144,32144,Ивановци,Ivanovtsi,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2562,42.367447,22.514086
bg_settlement_29266,29266,Жеравино,Zheravino,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2567,42.318884,22.386231
bg_settlement_18455,18455,Гюешево,Gyueshevo,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2570,42.238868,22.473586
bg_settlement_18112,18112,Гурбановци,Gurbanovtsi,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2567,42.355914,22.473443
bg_settlement_07048,07048,Буново,Bunovo,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2539,42.394188,22.781412
bg_settlement_14129,14129,Габрица,Gabritsa,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4795,41.543587,24.766199
bg_settlement_12807,12807,Върбово,Varbovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4710,41.698261,24.565441
bg_settlement_06269,06269,Брезе,Breze,с.,SML,tk_loan_management_bg.state_bg_SML,SML09,Девин,BG424,4849,41.723335,24.513542
bg_settlement_21748,21748,Добърско,Dobarsko,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG37,Разлог,BG413,2799,41.970322,23.47639
bg_settlement_11604,11604,Водата,Vodata,с.,SML,tk_loan_management_bg.state_bg_SML,SML31,Смолян,BG424,4713,41.648367,24.631512
bg_settlement_03112,03112,Беден,Beden,с.,SML,tk_loan_management_bg.state_bg_SML,SML09,Девин,BG424,4817,41.716937,24.47178
bg_settlement_73105,73105,Триград,Trigrad,с.,SML,tk_loan_management_bg.state_bg_SML,SML09,Девин,BG424,4825,41.598616,24.379009
bg_settlement_69465,69465,Стоманево,Stomanevo,с.,SML,tk_loan_management_bg.state_bg_SML,SML09,Девин,BG424,4822,41.808343,24.421923
bg_settlement_87802,87802,Попови ливади,Popovi livadi,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG11,Гоце Делчев,BG413,,41.546723,23.653617
bg_settlement_44447,44447,Лъкавица,Lakavitsa,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4241,41.795582,24.856528
bg_settlement_20585,20585,Делчево,Delchevo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG11,Гоце Делчев,BG413,2917,41.556117,23.696376
bg_settlement_40244,40244,Крушово,Krushovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4241,41.77185,24.869319
bg_settlement_31423,31423,Здравец,Zdravets,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4241,41.744039,24.79718
bg_settlement_62414,62414,Редина,Redina,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO43,Своге,BG412,2269,42.947276,23.377357
bg_settlement_17381,17381,Гостун,Gostun,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG01,Банско,BG413,2773,41.798226,23.690838
bg_settlement_47322,47322,Марково равнище,Markovo ravnishte,с.,VRC,tk_loan_management_bg.state_bg_VRC,VRC32,Роман,BG313,3133,43.036135,23.939921
bg_settlement_02676,02676,Банско,Bansko,гр.,BLG,tk_loan_management_bg.state_bg_BLG,BLG01,Банско,BG413,2770,41.836986,23.49091
bg_settlement_40302,40302,Крънджилица,Krandzhilitsa,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG33,Петрич,BG413,2875,41.539702,23.057696
bg_settlement_00059,00059,Аврамово,Avramovo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG53,Якоруда,BG413,2795,42.031027,23.812212
bg_settlement_02837,02837,Батак,Batak,гр.,PAZ,tk_loan_management_bg.state_bg_PAZ,PAZ03,Батак,BG423,4580,41.944165,24.219037
bg_settlement_07822,07822,Бунцево,Buntsevo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG53,Якоруда,BG413,2791,42.003032,23.71057
bg_settlement_03561,03561,Бел камен,Bel kamen,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG53,Якоруда,BG413,2793,41.996435,23.748762
bg_settlement_38220,38220,Конарско,Konarsko,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG53,Якоруда,BG413,2792,42.016779,23.72292
bg_settlement_57769,57769,Попско,Popsko,с.,HKV,tk_loan_management_bg.state_bg_HKV,HKV11,Ивайловград,BG422,6580,41.552079,25.850444
bg_settlement_23039,23039,Доспей,Dospey,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2012,42.314302,23.515957
bg_settlement_22469,22469,Долни Окол,Dolni Okol,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2028,42.49012,23.494729
bg_settlement_18201,18201,Гуцал,Gutsal,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2045,42.343117,23.699876
bg_settlement_03770,03770,Белчински бани,Belchinski bani,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2024,42.366724,23.412067
bg_settlement_15134,15134,Глоговица,Glogovitsa,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2463,42.792217,22.668154
bg_settlement_14979,14979,Главановци,Glavanovtsi,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2480,42.817917,22.519757
bg_settlement_12348,12348,Вукан,Vukan,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2485,42.773735,22.610829
bg_settlement_12139,12139,Врабча,Vrabcha,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2470,42.867587,22.707211
bg_settlement_11017,11017,Видрар,Vidrar,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2495,42.672713,22.594142
bg_settlement_21324,21324,Добралък,Dobralak,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV42,Куклен,BG421,4259,41.95388,24.752965
bg_settlement_87179,87179,Яврово,Yavrovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV42,Куклен,BG421,4258,41.996556,24.797596
bg_settlement_78207,78207,Цар Калоян,Tsar Kaloyan,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV42,Куклен,BG421,4126,42.022041,24.702866
bg_settlement_21943,21943,Долие,Dolie,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4921,41.561902,24.912395
bg_settlement_14413,14413,Галище,Galishte,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4934,41.500168,25.014823
bg_settlement_12841,12841,Въргов дол,Vargov dol,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4907,41.495487,24.965924
bg_settlement_12718,12718,Върбина,Varbina,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4921,41.562441,24.973518
bg_settlement_12655,12655,Върба,Varba,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4920,41.479184,24.892855
bg_settlement_12187,12187,Вранинци,Vranintsi,с.,SML,tk_loan_management_bg.state_bg_SML,SML16,Мадан,BG424,4906,41.513248,24.951927
bg_settlement_03767,03767,Белчин,Belchin,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2025,42.361759,23.380733
bg_settlement_00391,00391,Алино,Alino,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2019,42.401826,23.383139
bg_settlement_03530,03530,Белица,Belitsa,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV15,Лъки,BG421,4242,41.826581,24.896609
bg_settlement_58548,58548,Продановци,Prodanovtsi,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2007,42.345863,23.52323
bg_settlement_57697,57697,Поповяне,Popovyane,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2014,42.424012,23.349918
bg_settlement_52249,52249,Ново село,Novo selo,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2016,42.392864,23.634169
bg_settlement_47264,47264,Марица,Maritsa,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2044,42.307409,23.706811
bg_settlement_37527,37527,Ковачевци,Kovachevtsi,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2023,42.445928,23.32901
bg_settlement_31228,31228,Злокучене,Zlokuchene,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2009,42.392355,23.555535
bg_settlement_23491,23491,Драгушиново,Dragushinovo,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2008,42.368893,23.558822
bg_settlement_83291,83291,Широки дол,Shiroki dol,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2013,42.389036,23.522838
bg_settlement_53761,53761,Орешец,Oreshets,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV01,Асеновград,BG421,4255,41.887979,24.941777
bg_settlement_44834,44834,Лясково,Lyaskovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV01,Асеновград,BG421,4238,41.994377,24.823274
bg_settlement_38799,38799,Косово,Kosovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV01,Асеновград,BG421,4240,41.91159,24.70175
bg_settlement_29581,29581,Жълт камък,Zhalt kamak,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV01,Асеновград,BG421,4298,41.851214,25.133606
bg_settlement_83243,83243,Шипочане,Shipochane,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2015,42.346493,23.612942
bg_settlement_75254,75254,Узуново,Uzunovo,с.,PDV,tk_loan_management_bg.state_bg_PDV,PDV01,Асеновград,BG421,4237,41.842428,25.099177
bg_settlement_65231,65231,Самоков,Samokov,гр.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2000,42.336897,23.552877
bg_settlement_62486,62486,Рельово,Relyovo,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2018,42.371307,23.44786
bg_settlement_61922,61922,Райово,Rayovo,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2017,42.373582,23.496712
bg_settlement_38234,38234,Конарското,Konarskoto,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5364,42.759898,25.62072
bg_settlement_40364,40364,Кръстец,Krastets,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5364,42.765509,25.550231
bg_settlement_10478,10478,Велиново,Velinovo,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2476,42.789369,22.700206
bg_settlement_07137,07137,Бутроинци,Butrointsi,с.,PER,tk_loan_management_bg.state_bg_PER,PER51,Трън,BG414,2473,42.850772,22.742995
bg_settlement_87062,87062,Ябълково,Yabalkovo,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2544,42.305974,22.737635
bg_settlement_78611,78611,Цървеняно,Tsarvenyano,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2542,42.353204,22.795106
bg_settlement_55035,55035,Павелско,Pavelsko,с.,SML,tk_loan_management_bg.state_bg_SML,SML38,Чепеларе,BG424,4889,41.862492,24.704972
bg_settlement_53669,53669,Орехово,Orehovo,с.,SML,tk_loan_management_bg.state_bg_SML,SML38,Чепеларе,BG424,4877,41.869632,24.614317
bg_settlement_78608,78608,Цървендол,Tsarvendol,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2567,42.280117,22.457521
bg_settlement_78447,78447,Церовица,Tserovitsa,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2567,42.350527,22.532532
bg_settlement_73750,73750,Търсино,Tarsino,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2586,42.216737,22.740653
bg_settlement_46286,46286,Малево,Malevo,с.,SML,tk_loan_management_bg.state_bg_SML,SML38,Чепеларе,BG424,4891,41.864087,24.654659
bg_settlement_77219,77219,Хвойна,Hvoyna,с.,SML,tk_loan_management_bg.state_bg_SML,SML38,Чепеларе,BG424,4890,41.870591,24.690918
bg_settlement_63608,63608,Ръсово,Rasovo,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2568,42.27766,22.542963
bg_settlement_62428,62428,Режинци,Rezhintsi,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2562,42.398648,22.553933
bg_settlement_47144,47144,Манчево,Manchevo,с.,KRZ,tk_loan_management_bg.state_bg_KRZ,KRZ21,Момчилград,BG425,6800,41.541849,25.448212
bg_settlement_62181,62181,Раненци,Ranentsi,с.,KNL,tk_loan_management_bg.state_bg_KNL,KNL29,Кюстендил,BG415,2569,42.256012,22.523441
bg_settlement_61604,61604,Радуил,Raduil,с.,SFO,tk_loan_management_bg.state_bg_SFO,SFO39,Самоков,BG412,2043,42.285898,23.688573
bg_settlement_81517,81517,Чобанка,Chobanka,с.,KRZ,tk_loan_management_bg.state_bg_KRZ,KRZ21,Момчилград,BG425,6836,41.538689,25.485156
bg_settlement_32603,32603,Смолево,Smolevo,с.,BLG,tk_loan_management_bg.state_bg_BLG,BLG53,Якоруда,BG413,2794,42.016674,23.766419
bg_settlement_87338,87338,Якоруда,Yakoruda,гр.,BLG,tk_loan_management_bg.state_bg_BLG,BLG53,Якоруда,BG413,2790,42.018596,23.670067
